requested_relative_ms	sample_relative_ms	z_mm	central_radius_mm	central_crossings
52	51.9166666667	3	3.81833413383	1
52	51.9166666667	3.5	2.15076872391	1
52	51.9166666667	3.75	3.32152793314	1
52	51.9166666667	4	1.79909908314	1
52	51.9166666667	4.25	1.45878870805	1
52	51.9166666667	4.5	1.12299408206	1
52	51.9166666667	4.75	0.716434469963	1
52.5	52.4166666667	0	3.36591101108	1
52.5	52.4166666667	0.25	3.37120967775	1
52.5	52.4166666667	0.5	3.37650834442	1
52.5	52.4166666667	0.75	3.3826274716	1
52.5	52.4166666667	1	3.42763280493	1
52.5	52.4166666667	1.25	3.47263813827	1
52.5	52.4166666667	1.5	3.5176434716	1
52.5	52.4166666667	1.75	3.61413481987	1
52.5	52.4166666667	2	3.66423405009	2
52.5	52.4166666667	2.25	3.7143332803	2
52.5	52.4166666667	2.5	3.8525506492	1
52.5	52.4166666667	2.75	3.89741184074	1
52.5	52.4166666667	3	3.82898573073	1
52.5	52.4166666667	3.25	3.76055962072	1
52.5	52.4166666667	3.5	2.52102496623	1
52.5	52.4166666667	3.75	3.48971186629	1
52.5	52.4166666667	4	2.98535421619	1
52.5	52.4166666667	4.25	1.56088745968	1
52.5	52.4166666667	4.5	1.21493512826	1
52.5	52.4166666667	5	0.0537470503747	1
53	52.9166666667	0	3.36493294649	1
53	52.9166666667	0.25	3.36793294649	1
53	52.9166666667	0.5	3.37093294649	1
53	52.9166666667	0.75	3.37338400078	1
53	52.9166666667	1	3.41370400078	1
53	52.9166666667	1.25	3.45402400078	1
53	52.9166666667	1.5	3.49434400078	1
53	52.9166666667	1.75	3.58426863509	1
53	52.9166666667	2	3.63710399112	1
53	52.9166666667	2.25	3.68993934715	2
53	52.9166666667	2.5	3.74277470318	2
53	52.9166666667	2.75	3.88547892631	1
53	52.9166666667	3	3.83277059298	1
53	52.9166666667	3.25	3.78006225965	1
53	52.9166666667	3.75	1.95238640509	2
53	52.9166666667	4	3.17129428968	1
53	52.9166666667	4.25	1.67225615753	1
53	52.9166666667	4.5	1.31652992431	1
53	52.9166666667	4.75	0.956629147778	1
53	52.9166666667	5	0.281351700793	1
53.5	53.4166666667	0	3.36581002105	1
53.5	53.4166666667	0.25	3.36674335438	1
53.5	53.4166666667	0.5	3.36767668772	1
53.5	53.4166666667	0.75	3.36676338206	1
53.5	53.4166666667	1	3.40270471539	1
53.5	53.4166666667	1.25	3.43864604873	1
53.5	53.4166666667	1.5	3.47458738206	1
53.5	53.4166666667	1.75	3.5580171183	1
53.5	53.4166666667	2	3.61182245163	1
53.5	53.4166666667	2.25	3.66562778497	1
53.5	53.4166666667	2.5	3.7194331183	2
53.5	53.4166666667	2.75	3.8671044812	1
53.5	53.4166666667	3	3.82932314787	1
53.5	53.4166666667	3.25	3.79154181454	1
53.5	53.4166666667	3.75	2.32651687339	2
53.5	53.4166666667	4	3.31861517254	1
53.5	53.4166666667	4.25	1.79142958955	2
53.5	53.4166666667	4.5	1.42584407378	1
53.5	53.4166666667	4.75	1.0558160455	1
53.5	53.4166666667	5	0.51463956967	1
54	53.9166666667	0	3.36826218787	1
54	53.9166666667	0.25	3.36749418787	1
54	53.9166666667	0.5	3.36672618787	1
54	53.9166666667	0.75	3.36320199596	1
54	53.9166666667	1	3.39512732929	1
54	53.9166666667	1.25	3.42705266263	1
54	53.9166666667	1.5	3.45897799596	1
54	53.9166666667	1.75	3.53454655684	1
54	53.9166666667	2	3.58839455684	1
54	53.9166666667	2.25	3.64224255684	1
54	53.9166666667	2.5	3.69609055684	2
54	53.9166666667	2.75	3.84518760707	1
54	53.9166666667	3	3.82149960707	1
54	53.9166666667	3.25	3.79781160707	1
54	53.9166666667	3.5	3.75696838111	1
54	53.9166666667	3.75	2.69549447163	1
54	53.9166666667	4	3.43497844956	1
54	53.9166666667	4.25	3.05251271849	1
54	53.9166666667	4.5	1.54103108419	1
54	53.9166666667	4.75	1.16115085725	1
54	53.9166666667	5	0.760845798074	1
54.5	54.4166666667	0	3.3724979847	1
54.5	54.4166666667	0.25	3.37022065137	1
54.5	54.4166666667	0.5	3.36794331804	1
54.5	54.4166666667	0.75	3.36077577873	1
54.5	54.4166666667	1	3.38919711207	1
54.5	54.4166666667	1.25	3.4176184454	1
54.5	54.4166666667	1.5	3.44603977873	1
54.5	54.4166666667	1.75	3.51431924075	1
54.5	54.4166666667	2	3.56747657408	1
54.5	54.4166666667	2.25	3.62063390742	1
54.5	54.4166666667	2.5	3.67379124075	1
54.5	54.4166666667	2.75	3.82107309551	1
54.5	54.4166666667	3	3.80984109551	1
54.5	54.4166666667	3.25	3.79860909551	1
54.5	54.4166666667	3.5	3.78070094205	1
54.5	54.4166666667	4	2.10586558977	2
54.5	54.4166666667	4.25	3.17429010598	1
54.5	54.4166666667	4.5	1.66219866264	1
54.5	54.4166666667	4.75	1.2725081777	1
54.5	54.4166666667	5.25	0.0343463681402	1
55	54.9166666667	0	3.37690928816	1
55	54.9166666667	0.25	3.37351195483	1
55	54.9166666667	0.5	3.37011462149	1
55	54.9166666667	0.75	3.36071773256	1
55	54.9166666667	1	3.38609906589	1
55	54.9166666667	1.25	3.41148039923	1
55	54.9166666667	1.5	3.43686173256	1
55	54.9166666667	1.75	3.49759266909	1
55	54.9166666667	2	3.54933133576	1
55	54.9166666667	2.25	3.60107000243	1
55	54.9166666667	2.5	3.65280866909	1
55	54.9166666667	2.75	3.79797893981	1
55	54.9166666667	3	3.79679760648	1
55	54.9166666667	3.25	3.73960109396	2
55	54.9166666667	3.5	3.79283671881	1
55	54.9166666667	4	2.45443556651	2
55	54.9166666667	4.25	3.27382569775	1
55	54.9166666667	4.5	1.78894581672	2
55	54.9166666667	4.75	1.38919313039	1
55	54.9166666667	5	0.989440444048	1
55	54.9166666667	5.25	0.277498629027	1
55.5	55.4166666667	0	3.38251754499	1
55.5	55.4166666667	0.25	3.37840554499	1
55.5	55.4166666667	0.5	3.37429354499	1
55.5	55.4166666667	0.75	3.36203632638	1
55.5	55.4166666667	1	3.38439632638	1
55.5	55.4166666667	1.25	3.40675632638	1
55.5	55.4166666667	1.5	3.42911632638	1
55.5	55.4166666667	1.75	3.48334144466	1
55.5	55.4166666667	2	3.53338944466	1
55.5	55.4166666667	2.25	3.58343744466	1
55.5	55.4166666667	2.5	3.63348544466	1
55.5	55.4166666667	2.75	3.77757893583	1
55.5	55.4166666667	3	3.7846296025	1
55.5	55.4166666667	3.25	3.7221326612	2
55.5	55.4166666667	3.5	3.80008224444	1
55.5	55.4166666667	4	2.78419125731	2
55.5	55.4166666667	4.25	1.89539717312	2
55.5	55.4166666667	4.5	3.03548057599	1
55.5	55.4166666667	4.75	1.51107140149	1
55.5	55.4166666667	5	1.10024756276	1
55.5	55.4166666667	5.25	0.530943296741	1
56	55.9166666667	0	3.38747222905	1
56	55.9166666667	0.25	3.38300822905	1
56	55.9166666667	0.5	3.37854422905	1
56	55.9166666667	0.75	3.36443135798	1
56	55.9166666667	1	3.38406869131	1
56	55.9166666667	1.25	3.40370602464	1
56	55.9166666667	1.5	3.42334335798	1
56	55.9166666667	1.75	3.47179982615	1
56	55.9166666667	2	3.51982382615	1
56	55.9166666667	2.25	3.56784782615	1
56	55.9166666667	2.5	3.61587182615	1
56	55.9166666667	2.75	3.74152348066	2
56	55.9166666667	3	3.73043745797	2
56	55.9166666667	3.25	3.71935143528	2
56	55.9166666667	3.5	3.80185630138	1
56	55.9166666667	4	3.69801541792	1
56	55.9166666667	4.25	2.23171686742	2
56	55.9166666667	4.5	3.15909075147	1
56	55.9166666667	4.75	1.6378312547	1
56	55.9166666667	5	1.21538172334	1
56	55.9166666667	5.25	0.795710849893	1
56.5	56.4166666667	0	3.39183596685	1
56.5	56.4166666667	0.25	3.38758530018	1
56.5	56.4166666667	0.5	3.38333463351	1
56.5	56.4166666667	0.75	3.36753779429	1
56.5	56.4166666667	1	3.38459646095	1
56.5	56.4166666667	1.25	3.40165512762	1
56.5	56.4166666667	1.5	3.41871379429	1
56.5	56.4166666667	1.75	3.4617924078	1
56.5	56.4166666667	2	3.50753374114	1
56.5	56.4166666667	2.25	3.55327507447	1
56.5	56.4166666667	2.5	3.5990164078	1
56.5	56.4166666667	2.75	3.70824480787	1
56.5	56.4166666667	3	3.72195147454	2
56.5	56.4166666667	3.25	3.73565814121	2
56.5	56.4166666667	3.5	3.8037675565	1
56.5	56.4166666667	4	3.72339737635	1
56.5	56.4166666667	4.25	2.54384584726	2
56.5	56.4166666667	4.5	3.25509630338	1
56.5	56.4166666667	4.75	1.77013851095	1
56.5	56.4166666667	5	1.33490174214	1
57	56.9166666667	0	3.39476432838	1
57	56.9166666667	0.25	3.39122032838	1
57	56.9166666667	0.5	3.38767632838	1
57	56.9166666667	0.75	3.37024729067	1
57	56.9166666667	1	3.385308624	1
57	56.9166666667	1.25	3.40036995733	1
57	56.9166666667	1.5	3.41543129067	1
57	56.9166666667	1.75	3.4556410246	1
57	56.9166666667	2	3.49874769127	1
57	56.9166666667	2.25	3.54185435794	1
57	56.9166666667	2.5	3.5849610246	1
57	56.9166666667	2.75	3.68759094076	1
57	56.9166666667	3	3.71000160743	1
57	56.9166666667	3.25	3.7324122741	2
57	56.9166666667	3.5	3.80003074316	1
57	56.9166666667	4	3.74935228677	1
57	56.9166666667	4.25	3.53067570102	1
57	56.9166666667	4.5	2.02718536916	2
57	56.9166666667	4.75	2.83786347808	1
57	56.9166666667	5	1.45985383016	1
57	56.9166666667	5.25	1.01180374413	1
57	56.9166666667	5.5	0.238112941027	1
57.5	57.4166666667	0	3.39524541253	1
57.5	57.4166666667	0.25	3.39333874586	1
57.5	57.4166666667	0.5	3.39143207919	1
57.5	57.4166666667	0.75	3.37455046354	1
57.5	57.4166666667	1	3.38808379687	1
57.5	57.4166666667	1.25	3.40161713021	1
57.5	57.4166666667	1.5	3.41515046354	1
57.5	57.4166666667	1.75	3.4512205161	1
57.5	57.4166666667	2	3.49163918277	1
57.5	57.4166666667	2.25	3.53205784944	1
57.5	57.4166666667	2.5	3.64216031761	1
57.5	57.4166666667	2.75	3.67007231761	1
57.5	57.4166666667	3	3.69798431761	1
57.5	57.4166666667	3.25	3.72589631761	2
57.5	57.4166666667	3.5	3.79235886133	1
57.5	57.4166666667	4.25	3.56997320879	1
57.5	57.4166666667	4.5	2.31727273664	2
57.5	57.4166666667	4.75	2.94715312764	1
57.5	57.4166666667	5	1.58981251375	1
57.5	57.4166666667	5.25	1.12929905305	1
57.5	57.4166666667	5.5	0.510104487029	1
58	57.9166666667	0	3.39517017464	1
58	57.9166666667	0.25	3.39561017464	1
58	57.9166666667	0.5	3.39605017464	1
58	57.9166666667	0.75	3.37855634519	1
58	57.9166666667	1	3.39103101185	1
58	57.9166666667	1.25	3.40350567852	1
58	57.9166666667	1.5	3.41598034519	1
58	57.9166666667	1.75	3.44968962781	1
58	57.9166666667	2	3.48768962781	1
58	57.9166666667	2.25	3.52568962781	1
58	57.9166666667	2.5	3.62523691966	1
58	57.9166666667	2.75	3.65565025299	1
58	57.9166666667	3	3.68606358633	1
58	57.9166666667	3.25	3.71647691966	1
58	57.9166666667	3.5	3.77590776341	1
58	57.9166666667	4.25	3.59867273469	1
58	57.9166666667	4.5	2.58892462112	2
58	57.9166666667	4.75	3.03391402787	1
58	57.9166666667	5	1.72514668372	1
58	57.9166666667	5.25	1.25168545812	1
58	57.9166666667	5.5	0.793217211348	1
58.5	58.4166666667	0	3.39240889346	1
58.5	58.4166666667	0.25	3.39596622679	1
58.5	58.4166666667	0.5	3.39952356012	1
58.5	58.4166666667	0.75	3.38395563049	1
58.5	58.4166666667	1	3.39586763049	1
58.5	58.4166666667	1.25	3.40777963049	1
58.5	58.4166666667	1.5	3.41969163049	1
58.5	58.4166666667	1.75	3.44920764919	1
58.5	58.4166666667	2	3.48476498253	1
58.5	58.4166666667	2.25	3.52032231586	1
58.5	58.4166666667	2.5	3.61063556142	1
58.5	58.4166666667	2.75	3.64244089475	1
58.5	58.4166666667	3	3.67424622808	1
58.5	58.4166666667	3.25	3.70605156142	1
58.5	58.4166666667	4.25	3.61723469619	1
58.5	58.4166666667	4.5	3.47408643029	1
58.5	58.4166666667	4.75	2.09965345709	2
58.5	58.4166666667	5	1.86545019793	1
58.5	58.4166666667	5.25	1.3799357575	1
59	58.9166666667	0	3.38867939687	1
59	58.9166666667	0.25	3.39603673021	1
59	58.9166666667	0.5	3.40339406354	1
59	58.9166666667	0.75	3.38856728291	1
59	58.9166666667	1	3.40004728291	1
59	58.9166666667	1.25	3.41152728291	1
59	58.9166666667	1.5	3.42300728291	1
59	58.9166666667	1.75	3.44825244532	1
59	58.9166666667	2	3.48154577866	1
59	58.9166666667	2.25	3.51483911199	1
59	58.9166666667	2.5	3.59738616824	1
59	58.9166666667	2.75	3.63040750157	1
59	58.9166666667	3	3.6634288349	1
59	58.9166666667	3.25	3.69645016824	1
59	58.9166666667	4.25	3.62694723936	1
59	58.9166666667	4.5	3.50043118697	1
59	58.9166666667	4.75	2.35661553241	2
59	58.9166666667	5	2.82009736985	1
59	58.9166666667	5.25	1.51169127429	1
59	58.9166666667	5.5	1.01292994279	1
59	58.9166666667	5.75	0.172847605311	1
59.5	59.4166666667	0	3.38155322074	1
59.5	59.4166666667	0.25	3.39281988741	1
59.5	59.4166666667	0.5	3.40408655407	1
59.5	59.4166666667	0.75	3.38986445269	1
59.5	59.4166666667	1	3.40156578602	1
59.5	59.4166666667	1.25	3.41326711936	1
59.5	59.4166666667	1.5	3.41607464046	1
59.5	59.4166666667	1.75	3.44759197379	1
59.5	59.4166666667	2	3.47910930712	1
59.5	59.4166666667	2.25	3.51062664046	1
59.5	59.4166666667	2.5	3.58608163833	1
59.5	59.4166666667	2.75	3.61997822682	1
59.5	59.4166666667	3	3.65387481531	1
59.5	59.4166666667	3.25	3.68777140379	1
59.5	59.4166666667	4	3.74009522907	1
59.5	59.4166666667	4.25	3.6313174513	1
59.5	59.4166666667	4.5	3.52065472682	1
59.5	59.4166666667	4.75	2.58940756258	2
59.5	59.4166666667	5	1.9235694944	2
59.5	59.4166666667	5.25	1.65571129951	1
59.5	59.4166666667	5.5	1.13862001885	1
59.5	59.4166666667	5.75	0.464981379102	1
60	59.9166666667	0	3.3692536239	1
60	59.9166666667	0.25	3.38490429057	1
60	59.9166666667	0.5	3.40055495724	1
60	59.9166666667	0.75	3.38896975769	1
60	59.9166666667	1	3.40176175769	1
60	59.9166666667	1.25	3.41455375769	1
60	59.9166666667	1.5	3.41730725423	1
60	59.9166666667	1.75	3.44730991947	1
60	59.9166666667	2	3.47731258472	1
60	59.9166666667	2.25	3.50731524996	1
60	59.9166666667	2.5	3.5762792089	1
60	59.9166666667	2.75	3.61077547755	1
60	59.9166666667	3	3.64527174621	1
60	59.9166666667	3.25	3.67976801487	1
60	59.9166666667	4	3.72091379119	1
60	59.9166666667	4.25	3.63525515096	1
60	59.9166666667	4.5	3.53658101611	1
60	59.9166666667	4.75	2.79757630237	2
60	59.9166666667	5	2.16413035642	2
60	59.9166666667	5.25	1.80279143608	1
60	59.9166666667	5.5	1.27012098154	1
60	59.9166666667	5.75	0.762584127678	1
60.5	60.4166666667	0	3.35398268815	1
60.5	60.4166666667	0.25	3.37455335482	1
60.5	60.4166666667	0.5	3.37184855584	1
60.5	60.4166666667	0.75	3.38627552812	1
60.5	60.4166666667	1	3.4007025004	1
60.5	60.4166666667	1.25	3.41512947268	1
60.5	60.4166666667	1.5	3.41817202282	1
60.5	60.4166666667	1.75	3.44703929361	1
60.5	60.4166666667	2	3.4759065644	1
60.5	60.4166666667	2.25	3.50477383519	1
60.5	60.4166666667	2.5	3.56815640477	1
60.5	60.4166666667	2.75	3.60304968118	1
60.5	60.4166666667	3	3.6379429576	1
60.5	60.4166666667	3.25	3.67283623401	1
60.5	60.4166666667	4	3.70432488571	1
60.5	60.4166666667	4.5	3.55073119591	1
60.5	60.4166666667	4.75	3.27660838889	1
60.5	60.4166666667	5	2.38204684982	2
60.5	60.4166666667	5.5	1.40903796362	1
61	60.9166666667	0	3.33551010504	1
61	60.9166666667	0.25	3.36109112849	1
61	60.9166666667	0.5	3.36419641685	1
61	60.9166666667	0.75	3.38088618231	1
61	60.9166666667	1	3.39757594777	1
61	60.9166666667	1.25	3.41426571323	1
61	60.9166666667	1.5	3.41856238451	1
61	60.9166666667	1.75	3.44675075164	1
61	60.9166666667	2	3.47493911877	1
61	60.9166666667	2.25	3.5031274859	1
61	60.9166666667	2.5	3.56116754125	1
61	60.9166666667	2.75	3.59609283474	1
61	60.9166666667	3	3.63101812823	1
61	60.9166666667	3.25	3.66594342172	1
61	60.9166666667	3.75	3.73509806142	1
61	60.9166666667	4	3.69288235745	1
61	60.9166666667	4.5	3.56081114341	1
61	60.9166666667	4.75	3.30686471483	1
61	60.9166666667	5	2.57902528075	2
61	60.9166666667	5.25	2.00018677252	1
61	60.9166666667	5.5	1.55814141429	1
61	60.9166666667	5.75	0.98927005507	1
61	60.9166666667	6	0.0872459038274	1
61.5	61.4166666667	0	3.313505236	1
61.5	61.4166666667	0.25	3.34407293322	1
61.5	61.4166666667	0.5	3.3535453787	1
61.5	61.4166666667	0.75	3.37311581626	1
61.5	61.4166666667	1	3.39268625383	1
61.5	61.4166666667	1.25	3.4122566914	1
61.5	61.4166666667	1.5	3.41812425047	1
61.5	61.4166666667	1.75	3.44590439988	1
61.5	61.4166666667	2	3.47368454929	1
61.5	61.4166666667	2.25	3.50146469871	1
61.5	61.4166666667	2.5	3.55440506357	1
61.5	61.4166666667	2.75	3.5892423101	1
61.5	61.4166666667	3	3.62407955664	1
61.5	61.4166666667	3.5	3.7433312459	1
61.5	61.4166666667	3.75	3.71618171319	1
61.5	61.4166666667	4	3.68903218048	1
61.5	61.4166666667	4.5	3.56856127615	1
61.5	61.4166666667	4.75	3.33643277432	1
61.5	61.4166666667	5	2.7573031805	2
61.5	61.4166666667	5.25	2.20402800587	1
61.5	61.4166666667	5.5	1.71661740499	1
61.5	61.4166666667	5.75	1.12921138995	1
61.5	61.4166666667	6	0.388466145882	1
62	61.9166666667	0	3.2888277558	1
62	61.9166666667	0.25	3.32411590949	1
62	61.9166666667	0.5	3.33999568249	1
62	61.9166666667	0.75	3.36273581056	1
62	61.9166666667	1	3.38547593863	1
62	61.9166666667	1.25	3.4082160667	1
62	61.9166666667	1.5	3.41561103307	1
62	61.9166666667	1.75	3.44351391461	1
62	61.9166666667	2	3.47141679614	1
62	61.9166666667	2.25	3.49931967768	1
62	61.9166666667	2.5	3.54840280558	1
62	61.9166666667	2.75	3.58320269885	1
62	61.9166666667	3	3.61800259213	1
62	61.9166666667	3.25	3.74067741653	1
62	61.9166666667	3.5	3.72401163828	1
62	61.9166666667	3.75	3.70734586003	1
62	61.9166666667	4	3.69068008178	1
62	61.9166666667	4.5	3.57972115202	1
62	61.9166666667	4.75	3.36273948324	1
62	61.9166666667	5	3.14575781447	1
62	61.9166666667	5.25	2.38835336176	2
62	61.9166666667	5.75	1.27949232193	1
62	61.9166666667	6	0.703817981809	1
62.5	62.4166666667	0	3.26199911768	1
62.5	62.4166666667	0.25	3.30116400562	1
62.5	62.4166666667	0.5	3.32284780603	1
62.5	62.4166666667	0.75	3.34904844637	1
62.5	62.4166666667	1	3.37524908671	1
62.5	62.4166666667	1.25	3.40144972705	1
62.5	62.4166666667	1.5	3.41145756843	1
62.5	62.4166666667	1.75	3.44013953214	1
62.5	62.4166666667	2	3.46882149586	1
62.5	62.4166666667	2.25	3.49750345957	1
62.5	62.4166666667	2.5	3.54343784552	1
62.5	62.4166666667	2.75	3.5781420033	1
62.5	62.4166666667	3	3.61284616108	1
62.5	62.4166666667	3.25	3.7199716332	1
62.5	62.4166666667	3.5	3.71027280591	1
62.5	62.4166666667	3.75	3.70057397862	1
62.5	62.4166666667	4	3.69087515133	1
62.5	62.4166666667	4.5	3.5880134964	1
62.5	62.4166666667	4.75	3.39007729848	1
62.5	62.4166666667	5	3.19214110056	1
62.5	62.4166666667	5.25	2.55595492334	2
62.5	62.4166666667	5.5	2.03279644119	1
62.5	62.4166666667	5.75	1.43985375844	1
62.5	62.4166666667	6	0.925337731105	1
63	62.9166666667	0	3.23337631971	1
63	62.9166666667	0.25	3.27552413188	1
63	62.9166666667	0.5	3.30322692692	1
63	62.9166666667	0.75	3.33308818625	1
63	62.9166666667	1	3.36294944559	1
63	62.9166666667	1.25	3.39281070493	1
63	62.9166666667	1.5	3.4060803191	1
63	62.9166666667	1.75	3.4359737093	1
63	62.9166666667	2	3.46586709949	1
63	62.9166666667	2.25	3.50420059951	1
63	62.9166666667	2.5	3.53893140974	1
63	62.9166666667	2.75	3.57366221998	1
63	62.9166666667	3	3.60839303021	1
63	62.9166666667	3.25	3.70189914625	1
63	62.9166666667	3.5	3.69821044689	1
63	62.9166666667	3.75	3.69452174753	1
63	62.9166666667	4	3.69083304817	1
63	62.9166666667	4.5	3.59371793809	1
63	62.9166666667	4.75	3.41581740404	1
63	62.9166666667	5	3.23791687	1
63	62.9166666667	5.25	2.71000269761	2
63	62.9166666667	5.5	2.20379319437	1
63	62.9166666667	5.75	1.60937182669	1
63	62.9166666667	6	0.964726978585	1
63.5	63.4166666667	0	3.20440087433	1
63.5	63.4166666667	0.25	3.24874719236	1
63.5	63.4166666667	0.5	3.28234463797	1
63.5	63.4166666667	0.75	3.31569751643	1
63.5	63.4166666667	1	3.34905039489	1
63.5	63.4166666667	1.25	3.36771974922	1
63.5	63.4166666667	1.5	3.39920162555	1
63.5	63.4166666667	1.75	3.43068350188	1
63.5	63.4166666667	2	3.46216537822	1
63.5	63.4166666667	2.25	3.49940544123	1
63.5	63.4166666667	2.5	3.53432281863	1
63.5	63.4166666667	2.75	3.56924019603	1
63.5	63.4166666667	3	3.60415757343	1
63.5	63.4166666667	3.25	3.68576047812	1
63.5	63.4166666667	3.5	3.68741826064	1
63.5	63.4166666667	3.75	3.68907604315	1
63.5	63.4166666667	4	3.69073382567	1
63.5	63.4166666667	4.5	3.59685702064	1
63.5	63.4166666667	4.75	3.44012260329	1
63.5	63.4166666667	5	3.34554519084	1
63.5	63.4166666667	5.25	3.03325931121	1
63.5	63.4166666667	5.5	2.35890796432	1
63.5	63.4166666667	5.75	1.78657529386	1
63.5	63.4166666667	6	1.12321539964	1
63.5	63.4166666667	6.25	0.246040924192	1
64	63.9166666667	0	3.17599872798	1
64	63.9166666667	0.25	3.22166503928	1
64	63.9166666667	0.5	3.26061250573	1
64	63.9166666667	0.75	3.29719033089	1
64	63.9166666667	1	3.33376815605	1
64	63.9166666667	1.25	3.35735297399	1
64	63.9166666667	1.5	3.39068186525	1
64	63.9166666667	1.75	3.42401075651	1
64	63.9166666667	2	3.45733964776	1
64	63.9166666667	2.25	3.49431444761	1
64	63.9166666667	2.5	3.52959163311	1
64	63.9166666667	2.75	3.56486881861	1
64	63.9166666667	3	3.60014600411	1
64	63.9166666667	3.25	3.67124912776	1
64	63.9166666667	3.5	3.67763386628	1
64	63.9166666667	3.75	3.68401860481	1
64	63.9166666667	4	3.69040334334	1
64	63.9166666667	4.25	3.73354403485	1
64	63.9166666667	4.5	3.59889295083	1
64	63.9166666667	4.75	3.46424186682	1
64	63.9166666667	5	3.36608414145	1
64	63.9166666667	5.25	3.08040577333	1
64	63.9166666667	5.5	2.50148394593	1
64	63.9166666667	5.75	2.02607826642	1
64	63.9166666667	6	1.2891758765	1
64	63.9166666667	6.25	0.571252163518	1
64.5	64.4166666667	0	3.14862985684	1
64.5	64.4166666667	0.25	3.19900006641	1
64.5	64.4166666667	0.5	3.23840305148	1
64.5	64.4166666667	0.75	3.27780603656	1
